crop,species,ECO_CODE,ECO_NAME,province,X,garden,variant,latitude,longitude,country,IUCNRedList,geometry,
Quinoa,Chenopodium desiccatum,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Drymocallis glandulosa,NA0515,Pacific Northwest Coast,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus elymoides,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus lanceolatus,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Drymocallis glandulosa,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus cinereus,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus triticoides,NA0517,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium desiccatum,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0509,Gulf Of Alaska Mountains And Fjordlands,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0515,Pacific Northwest Coast,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0518,S.E. Alaska - B.C. Coastal Forest And Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0612,Alaska Range,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0612,Alaska Range,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Drymocallis glandulosa,NA0517,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lettuce,Lactuca tatarica,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lily  Water-,Nymphaea tetragona,NA0517,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Drymocallis glandulosa,NA0518,S.E. Alaska - B.C. Coastal Forest And Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus cinereus,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0504,Canadian Rocky Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0515,Pacific Northwest Coast,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus annuus,NA0603,Boreal Plains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Drymocallis glandulosa,NA0801,Aspen Parkland,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus annuus,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium hians,NA0603,Boreal Plains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0514,North Cascades,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA1109,Taiga Cordillera,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Drymocallis glandulosa,NA0504,Canadian Rocky Mountains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA0603,Boreal Plains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0608,Taiga Plains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0514,North Cascades,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus cinereus,NA0504,Canadian Rocky Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA0612,Alaska Range,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0612,Alaska Range,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0504,Canadian Rocky Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0509,Gulf Of Alaska Mountains And Fjordlands,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0612,Alaska Range,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0515,Pacific Northwest Coast,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0603,Boreal Plains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0514,North Cascades,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0517,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus lanceolatus,NA0568,Okanagan,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0603,Boreal Plains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus albicans,NA0504,Canadian Rocky Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0612,Alaska Range,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA0602,Boreal Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium berlandieri,NA0808,Fescue-Mixed Grass Prairie,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0602,Boreal Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus elymoides,NA0514,North Cascades,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0504,Canadian Rocky Mountains,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0514,North Cascades,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium berlandieri,NA0513,Montane Cordillera,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0517,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0418,Superior Mixed Forest,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Witch-Hazel,Hamamelis virginiana,NA0417,St. Lawrence - Champlain Valley,Quebec,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA1109,Taiga Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0514,North Cascades,British Columbia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0603,Boreal Plains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Witch-Hazel,Hamamelis virginiana,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0504,Canadian Rocky Mountains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rosinweed,Silphium perfoliatum,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus annuus,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Mountain-,Pycnanthemum virginianum,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Black,Rubus flagellaris,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wild Rye,Elymus canadensis,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lily  Water-,Nymphaea tetragona,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Black,Rubus flagellaris,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Witch-Hazel,Hamamelis virginiana,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0418,Superior Mixed Forest,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Witch-Hazel,Hamamelis virginiana,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lily  Water-,Nymphaea tetragona,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lily  Water-,Nymphaea tetragona,NA0418,Superior Mixed Forest,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0418,Superior Mixed Forest,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wild Rye,Elymus canadensis,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA1108,Southern Arctic,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus lanceolatus,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rosinweed,Silphium perfoliatum,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0411,Northern Appalachian / Acadian,New Brunswick,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0417,St. Lawrence - Champlain Valley,Quebec,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0608,Taiga Plains,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0504,Canadian Rocky Mountains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0801,Aspen Parkland,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wild Rye,Elymus canadensis,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium berlandieri,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lupin,Lupinus polyphyllus,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Witch-Hazel,Hamamelis virginiana,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Black,Rubus flagellaris,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0605,Eastern Taiga Shield,Quebec,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0606,Hudson Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus annuus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum nuttallianum,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum nuttallianum,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum nuttallianum,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum nuttallianum,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0606,Hudson Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium berlandieri,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0603,Boreal Plains,Saskatchewan,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hop,Humulus lupulus,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lily  Water-,Nymphaea tetragona,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Rice,Zizania palustris,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lily  Water-,Nymphaea tetragona,NA0604,Boreal Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus lanceolatus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Sunflower,Helianthus pauciflorus,NA0811,Northern Tallgrass Prairie,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Mint  Corn,Mentha canadensis,NA0418,Superior Mixed Forest,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0418,Superior Mixed Forest,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum nuttallianum,NA0801,Aspen Parkland,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum capitatum,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry  Red,Rubus arcticus,NA1102,Alaska-Yukon Arctic,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA1109,Taiga Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Dasiphora fruticosa,NA1102,Alaska-Yukon Arctic,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA1108,Southern Arctic,Nunavut,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA0610,Yukon Plateau And Flats,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Strawberry,Comarum palustre,NA1102,Alaska-Yukon Arctic,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0610,Yukon Plateau And Flats,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA0608,Taiga Plains,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Leymus innovatus,NA1102,Alaska-Yukon Arctic,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA1102,Alaska-Yukon Arctic,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0602,Boreal Cordillera,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus curvatus,NA0801,Aspen Parkland,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA1108,Southern Arctic,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus violaceus,NA0608,Taiga Plains,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA1109,Taiga Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA1102,Alaska-Yukon Arctic,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus macrourus,NA0608,Taiga Plains,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Wheat,Elymus alaskanus,NA0610,Yukon Plateau And Flats,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Heal-All,Prunella vulgaris,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Spinach,Blitum nuttallianum,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Quinoa,Chenopodium hians,NA0602,Boreal Cordillera,Yukon,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
